geonames datasets sourced from geonames.org under opensource attribution license
geonames datasets downloaded from https://data.opendatasoft.com
opendatasoft dataset identifier geonames-all-cities-with-a-population-1000@public
opensoft url https://data.opendatasoft.com/explore/dataset/geonames-all-cities-with-a-population-1000%40public/information/
This file is extracted from the download
"CITY_NAME"|"CITY_NAME_UNICODE"|"COUNTRY_CODE"|"COUNTRY_NAME"|"POPULATION"|"TIME_ZONE_NAME"|"LATITUDE"|"LONGITUDE"
"Puerto Lopez"|"Puerto López"|"CO"|"Colombia"|16678|"America/Bogota"|"4.09912"|"-72.95647"
"Puerto Meluk"|"Puerto Meluk"|"CO"|"Colombia"|0|"America/Bogota"|"5.22134"|"-76.93691"
"Puerto Narino"|"Puerto Nariño"|"CO"|"Colombia"|2113|"America/Bogota"|"-3.78889"|"-70.35584"
"Puerto Parra"|"Puerto Parra"|"CO"|"Colombia"|1448|"America/Bogota"|"6.65149"|"-74.05734"
"Puerto Rico"|"Puerto Rico"|"CO"|"Colombia"|33765|"America/Bogota"|"1.90999"|"-75.15931"
"Puerto Rondon"|"Puerto Rondón"|"CO"|"Colombia"|3724|"America/Bogota"|"6.28048"|"-71.1"
"Puerto Salgar"|"Puerto Salgar"|"CO"|"Colombia"|15019|"America/Bogota"|"5.46304"|"-74.65436"
"Puerto Santander"|"Puerto Santander"|"CO"|"Colombia"|16275|"America/Bogota"|"8.36361"|"-72.4063"
"Puerto Tejada"|"Puerto Tejada"|"CO"|"Colombia"|46215|"America/Bogota"|"3.23114"|"-76.41668"
"Puerto Triunfo"|"Puerto Triunfo"|"CO"|"Colombia"|17231|"America/Bogota"|"5.87259"|"-74.6405"
"Puerto Wilches"|"Puerto Wilches"|"CO"|"Colombia"|31698|"America/Bogota"|"7.34828"|"-73.89601"
"Puerto Yuca"|"Puerto Yuca"|"CO"|"Colombia"|5029|"America/Bogota"|"2.93833"|"-73.20833"
"Puli"|"Pulí"|"CO"|"Colombia"|596|"America/Bogota"|"4.68116"|"-74.71406"
"Punta de Piedras"|"Punta de Piedras"|"CO"|"Colombia"|0|"America/Bogota"|"10.16863"|"-74.71682"
"Pupiales"|"Pupiales"|"CO"|"Colombia"|16431|"America/Bogota"|"0.87136"|"-77.64027"
"Purificacion"|"Purificación"|"CO"|"Colombia"|29539|"America/Bogota"|"3.85871"|"-74.93129"
"Purisima de la Concepcion"|"Purísima de la Concepción"|"CO"|"Colombia"|14705|"America/Bogota"|"9.23657"|"-75.72191"
"Quebradanegra"|"Quebradanegra"|"CO"|"Colombia"|753|"America/Bogota"|"5.11737"|"-74.47944"
"Quetame"|"Quetame"|"CO"|"Colombia"|1374|"America/Bogota"|"4.33234"|"-73.86141"
"Quibdo"|"Quibdó"|"CO"|"Colombia"|129237|"America/Bogota"|"5.69188"|"-76.65835"
"Quimbaya"|"Quimbaya"|"CO"|"Colombia"|35350|"America/Bogota"|"4.62306"|"-75.76278"
"Quinchia"|"Quinchía"|"CO"|"Colombia"|34069|"America/Bogota"|"5.33957"|"-75.73018"
"Quipama"|"Quípama"|"CO"|"Colombia"|3571|"America/Bogota"|"5.5194"|"-74.17765"
"Quipile"|"Quipile"|"CO"|"Colombia"|1896|"America/Bogota"|"4.74517"|"-74.53378"
"Ragonvalia"|"Ragonvalia"|"CO"|"Colombia"|3543|"America/Bogota"|"7.57749"|"-72.47574"
"Ramiriqui"|"Ramiriquí"|"CO"|"Colombia"|5039|"America/Bogota"|"5.4002"|"-73.33544"
"Raquira"|"Ráquira"|"CO"|"Colombia"|2120|"America/Bogota"|"5.53793"|"-73.63201"
"Recetor"|"Recetor"|"CO"|"Colombia"|205|"America/Bogota"|"5.22947"|"-72.76099"
"Regidor"|"Regidor"|"CO"|"Colombia"|5335|"America/Bogota"|"8.66565"|"-73.82151"
"Remedios"|"Remedios"|"CO"|"Colombia"|6415|"America/Bogota"|"7.02835"|"-74.69379"
"Remolino"|"Remolino"|"CO"|"Colombia"|8308|"America/Bogota"|"10.70199"|"-74.71602"
"Repelon"|"Repelón"|"CO"|"Colombia"|25467|"America/Bogota"|"10.4952"|"-75.12448"
"Restrepo"|"Restrepo"|"CO"|"Colombia"|17610|"America/Bogota"|"4.25833"|"-73.56142"
"Restrepo"|"Restrepo"|"CO"|"Colombia"|9545|"America/Bogota"|"3.82203"|"-76.52242"
"Retiro"|"Retiro"|"CO"|"Colombia"|20700|"America/Bogota"|"6.05861"|"-75.50306"
"Ricaurte"|"Ricaurte"|"CO"|"Colombia"|2617|"America/Bogota"|"1.21474"|"-77.99801"
"Ricaurte"|"Ricaurte"|"CO"|"Colombia"|10788|"America/Bogota"|"4.28075"|"-74.76469"
"Rio Viejo"|"Río Viejo"|"CO"|"Colombia"|8125|"America/Bogota"|"8.5874"|"-73.83901"
"Rio de Oro"|"Río de Oro"|"CO"|"Colombia"|14408|"America/Bogota"|"8.2919"|"-73.38485"
"Rioblanco"|"Rioblanco"|"CO"|"Colombia"|19090|"America/Bogota"|"3.52973"|"-75.64525"
"Riofrio"|"Riofrío"|"CO"|"Colombia"|9236|"America/Bogota"|"4.1571"|"-76.28852"
"Riohacha"|"Riohacha"|"CO"|"Colombia"|188014|"America/Bogota"|"11.54444"|"-72.90722"
"Rionegro"|"Rionegro"|"CO"|"Colombia"|0|"America/Bogota"|"7.26456"|"-73.15012"
"Rionegro"|"Rionegro"|"CO"|"Colombia"|128153|"America/Bogota"|"6.15515"|"-75.37371"
"Riosucio"|"Riosucio"|"CO"|"Colombia"|18950|"America/Bogota"|"5.42164"|"-75.70318"
"Riosucio"|"Riosucio"|"CO"|"Colombia"|7163|"America/Bogota"|"7.44348"|"-77.11964"
"Risaralda"|"Risaralda"|"CO"|"Colombia"|5421|"America/Bogota"|"5.16647"|"-75.76595"
"Rivera"|"Rivera"|"CO"|"Colombia"|22877|"America/Bogota"|"2.77717"|"-75.25642"
"Roldanillo"|"Roldanillo"|"CO"|"Colombia"|27561|"America/Bogota"|"4.41256"|"-76.15457"
"Roncesvalles"|"Roncesvalles"|"CO"|"Colombia"|6340|"America/Bogota"|"4.0108"|"-75.60493"
"Rondon"|"Rondón"|"CO"|"Colombia"|504|"America/Bogota"|"5.35642"|"-73.20918"
"Rosas"|"Rosas"|"CO"|"Colombia"|9336|"America/Bogota"|"2.26093"|"-76.73986"
"Rovira"|"Rovira"|"CO"|"Colombia"|20452|"America/Bogota"|"4.23922"|"-75.23996"
"Sabana de Torres"|"Sabana de Torres"|"CO"|"Colombia"|27845|"America/Bogota"|"7.3915"|"-73.49574"
"Sabanagrande"|"Sabanagrande"|"CO"|"Colombia"|35044|"America/Bogota"|"10.79115"|"-74.76059"
"Sabanalarga"|"Sabanalarga"|"CO"|"Colombia"|102334|"America/Bogota"|"10.63072"|"-74.92214"
"Sabanalarga"|"Sabanalarga"|"CO"|"Colombia"|1419|"America/Bogota"|"4.8543"|"-73.04003"
"Sabanalarga"|"Sabanalarga"|"CO"|"Colombia"|2517|"America/Bogota"|"6.84893"|"-75.81711"
"Sabaneta"|"Sabaneta"|"CO"|"Colombia"|82375|"America/Bogota"|"6.15153"|"-75.61657"
"Saboya"|"Saboyá"|"CO"|"Colombia"|1375|"America/Bogota"|"5.69636"|"-73.76932"
"Sacama"|"Sácama"|"CO"|"Colombia"|743|"America/Bogota"|"6.09908"|"-72.2488"
"Sachica"|"Sáchica"|"CO"|"Colombia"|1774|"America/Bogota"|"5.58453"|"-73.54184"
"Sahagun"|"Sahagún"|"CO"|"Colombia"|59188|"America/Bogota"|"8.94617"|"-75.44275"
"Saladoblanco"|"Saladoblanco"|"CO"|"Colombia"|10076|"America/Bogota"|"1.99244"|"-76.04335"
"Salahonda"|"Salahonda"|"CO"|"Colombia"|7430|"America/Bogota"|"2.0406"|"-78.65877"
"Salamina"|"Salamina"|"CO"|"Colombia"|18076|"America/Bogota"|"5.40733"|"-75.48749"
"Salamina"|"Salamina"|"CO"|"Colombia"|6166|"America/Bogota"|"10.49027"|"-74.79463"
"Saldana"|"Saldaña"|"CO"|"Colombia"|9237|"America/Bogota"|"3.92923"|"-75.01517"
"Salento"|"Salento"|"CO"|"Colombia"|4135|"America/Bogota"|"4.6375"|"-75.57028"
"Salgar"|"Salgar"|"CO"|"Colombia"|15782|"America/Bogota"|"5.96502"|"-75.96541"
"Samaca"|"Samacá"|"CO"|"Colombia"|3689|"America/Bogota"|"5.49273"|"-73.48537"
"Samana"|"Samaná"|"CO"|"Colombia"|0|"America/Bogota"|"5.41258"|"-74.99219"
"Samaniego"|"Samaniego"|"CO"|"Colombia"|49085|"America/Bogota"|"1.33849"|"-77.5957"
"Sampues"|"Sampués"|"CO"|"Colombia"|21204|"America/Bogota"|"9.18361"|"-75.38167"
"San Agustin"|"San Agustín"|"CO"|"Colombia"|9481|"America/Bogota"|"1.87884"|"-76.26722"
"San Alberto"|"San Alberto"|"CO"|"Colombia"|10627|"America/Bogota"|"7.76107"|"-73.3922"
"San Andres"|"San Andrés"|"CO"|"Colombia"|3154|"America/Bogota"|"6.90333"|"-75.6825"
"San Andres"|"San Andrés"|"CO"|"Colombia"|58257|"America/Bogota"|"12.58317"|"-81.70636"
"San Andres"|"San Andrés"|"CO"|"Colombia"|3032|"America/Bogota"|"6.81148"|"-72.84929"
"San Andres de Sotavento"|"San Andrés de Sotavento"|"CO"|"Colombia"|0|"America/Bogota"|"9.14475"|"-75.50877"
"San Angel"|"San Ángel"|"CO"|"Colombia"|0|"America/Bogota"|"10.03047"|"-74.21482"
"San Antero"|"San Antero"|"CO"|"Colombia"|34196|"America/Bogota"|"9.3741"|"-75.75891"
"San Antonio"|"San Antonio"|"CO"|"Colombia"|5185|"America/Bogota"|"3.91423"|"-75.48009"
"San Antonio"|"San Antonio"|"CO"|"Colombia"|8476|"America/Bogota"|"9.93303"|"-74.69346"
"San Antonio del Tequendama"|"San Antonio del Tequendama"|"CO"|"Colombia"|1020|"America/Bogota"|"4.61617"|"-74.352"
"San Benito"|"San Benito"|"CO"|"Colombia"|0|"America/Bogota"|"6.13269"|"-73.49065"
"San Benito Abad"|"San Benito Abad"|"CO"|"Colombia"|18181|"America/Bogota"|"8.92901"|"-75.02709"
"San Bernardo"|"San Bernardo"|"CO"|"Colombia"|0|"America/Bogota"|"4.17864"|"-74.42311"
"San Bernardo"|"San Bernardo"|"CO"|"Colombia"|2988|"America/Bogota"|"1.51525"|"-77.04679"
"San Bernardo del Viento"|"San Bernardo del Viento"|"CO"|"Colombia"|8967|"America/Bogota"|"9.3533"|"-75.95244"
"San Calixto"|"San Calixto"|"CO"|"Colombia"|2080|"America/Bogota"|"8.4021"|"-73.20737"
"San Carlos"|"San Carlos"|"CO"|"Colombia"|23532|"America/Bogota"|"8.79577"|"-75.69947"
"San Carlos"|"San Carlos"|"CO"|"Colombia"|14480|"America/Bogota"|"7.79177"|"-74.77316"
"San Carlos"|"San Carlos"|"CO"|"Colombia"|7742|"America/Bogota"|"6.18789"|"-74.99315"
"San Carlos"|"San Carlos"|"CO"|"Colombia"|3447|"America/Bogota"|"8.74372"|"-75.71331"
"San Carlos de Guaroa"|"San Carlos de Guaroa"|"CO"|"Colombia"|11512|"America/Bogota"|"3.71161"|"-73.24344"
"San Cayetano"|"San Cayetano"|"CO"|"Colombia"|1430|"America/Bogota"|"7.87707"|"-72.6243"
"San Cayetano"|"San Cayetano"|"CO"|"Colombia"|0|"America/Bogota"|"5.3359"|"-74.02659"
"San Cristobal"|"San Cristóbal"|"CO"|"Colombia"|0|"America/Bogota"|"10.39523"|"-75.06562"
"San Cristobal"|"San Cristóbal"|"CO"|"Colombia"|4737|"America/Bogota"|"9.87809"|"-75.25248"
"San Diego"|"San Diego"|"CO"|"Colombia"|18531|"America/Bogota"|"10.33623"|"-73.18203"
"San Eduardo"|"San Eduardo"|"CO"|"Colombia"|524|"America/Bogota"|"5.22396"|"-73.07696"
"San Estanislao"|"San Estanislao"|"CO"|"Colombia"|16518|"America/Bogota"|"10.39833"|"-75.15111"
"San Fernando"|"San Fernando"|"CO"|"Colombia"|0|"America/Bogota"|"9.21093"|"-74.31797"
"San Fernando"|"San Fernando"|"CO"|"Colombia"|1615|"America/Bogota"|"9.27972"|"-74.53389"
"San Francisco"|"San Francisco"|"CO"|"Colombia"|4350|"America/Bogota"|"1.17644"|"-76.87838"
"San Francisco"|"San Francisco"|"CO"|"Colombia"|2779|"America/Bogota"|"6.11667"|"-75.98333"
"San Francisco"|"San Francisco"|"CO"|"Colombia"|2785|"America/Bogota"|"4.97876"|"-74.2927"
"San Francisco"|"San Francisco"|"CO"|"Colombia"|0|"America/Bogota"|"5.96426"|"-75.10165"
"San Gil"|"San Gil"|"CO"|"Colombia"|46152|"America/Bogota"|"6.55952"|"-73.13637"
"San Jacinto"|"San Jacinto"|"CO"|"Colombia"|23576|"America/Bogota"|"9.82767"|"-75.1217"
"San Jacinto del Cauca"|"San Jacinto del Cauca"|"CO"|"Colombia"|0|"America/Bogota"|"8.24976"|"-74.72079"
"San Jeronimo"|"San Jerónimo"|"CO"|"Colombia"|13158|"America/Bogota"|"6.44344"|"-75.72815"
"San Joaquin"|"San Joaquín"|"CO"|"Colombia"|844|"America/Bogota"|"6.43004"|"-72.86768"
"San Jose"|"San José"|"CO"|"Colombia"|1772|"America/Bogota"|"1.69659"|"-78.24482"
"San Jose"|"San José"|"CO"|"Colombia"|0|"America/Bogota"|"1.47446"|"-77.08144"
"San Jose"|"San José"|"CO"|"Colombia"|1724|"America/Bogota"|"5.08221"|"-75.79107"
"San Jose de Miranda"|"San José de Miranda"|"CO"|"Colombia"|1096|"America/Bogota"|"6.6587"|"-72.73344"
"San Jose de Pare"|"San José de Pare"|"CO"|"Colombia"|941|"America/Bogota"|"6.01746"|"-73.54703"
"San Jose de Ure"|"San José de Uré"|"CO"|"Colombia"|0|"America/Bogota"|"7.78637"|"-75.5337"
"San Jose de la Montana"|"San José de la Montaña"|"CO"|"Colombia"|2819|"America/Bogota"|"6.85028"|"-75.68333"
"San Jose del Fragua"|"San José del Fragua"|"CO"|"Colombia"|0|"America/Bogota"|"1.33196"|"-75.97409"
"San Jose del Guaviare"|"San José del Guaviare"|"CO"|"Colombia"|52815|"America/Bogota"|"2.57286"|"-72.64591"
"San Jose del Palmar"|"San José del Palmar"|"CO"|"Colombia"|2392|"America/Bogota"|"4.89616"|"-76.23422"
"San Juan Nepomuceno"|"San Juan Nepomuceno"|"CO"|"Colombia"|34110|"America/Bogota"|"9.95157"|"-75.08198"
"San Juan de Arama"|"San Juan de Arama"|"CO"|"Colombia"|2636|"America/Bogota"|"3.36985"|"-73.87267"
"San Juan de Betulia"|"San Juan de Betulia"|"CO"|"Colombia"|9092|"America/Bogota"|"9.27345"|"-75.24103"
"San Juan de Rioseco"|"San Juan de Rioseco"|"CO"|"Colombia"|0|"America/Bogota"|"4.84778"|"-74.62148"
"San Juan de Uraba"|"San Juan de Urabá"|"CO"|"Colombia"|19992|"America/Bogota"|"8.75924"|"-76.52969"
"San Juan del Cesar"|"San Juan del Cesar"|"CO"|"Colombia"|40069|"America/Bogota"|"10.77107"|"-73.00314"
"San Juanito"|"San Juanito"|"CO"|"Colombia"|0|"America/Bogota"|"4.46103"|"-73.68048"
"San Lorenzo"|"San Lorenzo"|"CO"|"Colombia"|16653|"America/Bogota"|"1.50294"|"-77.21537"
"San Luis"|"San Luis"|"CO"|"Colombia"|4184|"America/Bogota"|"4.13258"|"-75.09499"
"San Luis"|"San Luis"|"CO"|"Colombia"|0|"America/Bogota"|"6.04343"|"-74.99366"
"San Luis de Gaceno"|"San Luis de Gaceno"|"CO"|"Colombia"|2579|"America/Bogota"|"4.82052"|"-73.16851"
"San Luis de Palenque"|"San Luis de Palenque"|"CO"|"Colombia"|2032|"America/Bogota"|"5.42139"|"-71.73167"
"San Luis de Since"|"San Luis de Sincé"|"CO"|"Colombia"|30768|"America/Bogota"|"9.24391"|"-75.14675"
"San Marcos"|"San Marcos"|"CO"|"Colombia"|60735|"America/Bogota"|"8.65972"|"-75.12809"
"San Martin"|"San Martín"|"CO"|"Colombia"|22281|"America/Bogota"|"3.69637"|"-73.69957"
"San Martin"|"San Martín"|"CO"|"Colombia"|20452|"America/Bogota"|"8.00151"|"-73.51126"
"San Martin de Loba"|"San Martín de Loba"|"CO"|"Colombia"|0|"America/Bogota"|"8.936"|"-74.03975"
"San Mateo"|"San Mateo"|"CO"|"Colombia"|1634|"America/Bogota"|"6.40195"|"-72.55314"
"San Miguel"|"San Miguel"|"CO"|"Colombia"|624|"America/Bogota"|"6.57583"|"-72.64591"
"San Miguel de Sema"|"San Miguel de Sema"|"CO"|"Colombia"|647|"America/Bogota"|"5.51847"|"-73.72238"
"San Onofre"|"San Onofre"|"CO"|"Colombia"|32957|"America/Bogota"|"9.73586"|"-75.52626"
"San Pablo"|"San Pablo"|"CO"|"Colombia"|0|"America/Bogota"|"7.47754"|"-73.92255"
"San Pablo"|"San Pablo"|"CO"|"Colombia"|6522|"America/Bogota"|"1.6725"|"-77.01389"
"San Pablo"|"San Pablo"|"CO"|"Colombia"|37160|"America/Bogota"|"10.05154"|"-75.26775"
"San Pablo de Borbur"|"San Pablo de Borbur"|"CO"|"Colombia"|5839|"America/Bogota"|"5.65138"|"-74.06991"
"San Pedro"|"San Pedro"|"CO"|"Colombia"|11489|"America/Bogota"|"9.3956"|"-75.06476"
"San Pedro"|"San Pedro"|"CO"|"Colombia"|8801|"America/Bogota"|"6.46135"|"-75.55778"
"San Pedro"|"San Pedro"|"CO"|"Colombia"|5473|"America/Bogota"|"3.99445"|"-76.22885"
"San Pedro de Uraba"|"San Pedro de Urabá"|"CO"|"Colombia"|30527|"America/Bogota"|"8.27515"|"-76.37641"
"San Pelayo"|"San Pelayo"|"CO"|"Colombia"|5637|"America/Bogota"|"8.95833"|"-75.83627"
"San Rafael"|"San Rafael"|"CO"|"Colombia"|12578|"America/Bogota"|"6.29436"|"-75.02589"
"San Roque"|"San Roque"|"CO"|"Colombia"|5576|"America/Bogota"|"6.48511"|"-75.0196"
"San Sebastian"|"San Sebastián"|"CO"|"Colombia"|931|"America/Bogota"|"1.83861"|"-76.77189"
"San Sebastian de Buenavista"|"San Sebastián de Buenavista"|"CO"|"Colombia"|0|"America/Bogota"|"9.23778"|"-74.35166"
"San Sebastian de Mariquita"|"San Sebastián de Mariquita"|"CO"|"Colombia"|33340|"America/Bogota"|"5.19889"|"-74.89295"
"San Vicente"|"San Vicente"|"CO"|"Colombia"|18051|"America/Bogota"|"6.28535"|"-75.33385"
"San Vicente de Chucuri"|"San Vicente de Chucurí"|"CO"|"Colombia"|11265|"America/Bogota"|"6.881"|"-73.40977"
"San Vicente del Caguan"|"San Vicente del Caguán"|"CO"|"Colombia"|0|"America/Bogota"|"2.12172"|"-74.76614"
"San Zenon"|"San Zenón"|"CO"|"Colombia"|6520|"America/Bogota"|"9.24217"|"-74.50037"
"Sandona"|"Sandoná"|"CO"|"Colombia"|10401|"America/Bogota"|"1.28626"|"-77.46921"
"Santa Ana"|"Santa Ana"|"CO"|"Colombia"|13950|"America/Bogota"|"9.32125"|"-74.56848"
"Santa Barbara"|"Santa Bárbara"|"CO"|"Colombia"|12743|"America/Bogota"|"5.87458"|"-75.56706"
"Santa Barbara"|"Santa Bárbara"|"CO"|"Colombia"|291|"America/Bogota"|"6.99022"|"-72.907"
"Santa Barbara de Pinto"|"Santa Bárbara de Pinto"|"CO"|"Colombia"|0|"America/Bogota"|"9.43251"|"-74.70414"
"Santa Catalina"|"Santa Catalina"|"CO"|"Colombia"|14039|"America/Bogota"|"10.60361"|"-75.28824"
"Santa Cruz del Islote"|"Santa Cruz del Islote"|"CO"|"Colombia"|1247|"America/Bogota"|"9.78594"|"-75.85899"
"Santa Fe de Antioquia"|"Santa Fe de Antioquia"|"CO"|"Colombia"|23216|"America/Bogota"|"6.55687"|"-75.82806"
"Santa Genoveva de Docordo"|"Santa Genoveva de Docordó"|"CO"|"Colombia"|1448|"America/Bogota"|"4.25875"|"-77.36516"
"Santa Helena del Opon"|"Santa Helena del Opón"|"CO"|"Colombia"|0|"America/Bogota"|"6.33997"|"-73.61696"
"Santa Isabel"|"Santa Isabel"|"CO"|"Colombia"|0|"America/Bogota"|"13.38166"|"-81.36891"
"Santa Isabel"|"Santa Isabel"|"CO"|"Colombia"|0|"America/Bogota"|"4.71418"|"-75.09799"
"Santa Isabel"|"Santa Isabel"|"CO"|"Colombia"|6382|"America/Bogota"|"3.34944"|"-74.98056"
"Santa Lucia"|"Santa Lucía"|"CO"|"Colombia"|15760|"America/Bogota"|"10.3242"|"-74.96017"
"Santa Maria"|"Santa María"|"CO"|"Colombia"|0|"America/Bogota"|"2.93897"|"-75.5858"
"Santa Maria"|"Santa María"|"CO"|"Colombia"|2238|"America/Bogota"|"4.86048"|"-73.26234"
"Santa Maria"|"Santa María"|"CO"|"Colombia"|2761|"America/Bogota"|"2.95"|"-75.65"
"Santa Marta"|"Santa Marta"|"CO"|"Colombia"|499192|"America/Bogota"|"11.24079"|"-74.19904"
"Santa Rita"|"Santa Rita"|"CO"|"Colombia"|0|"America/Bogota"|"5.18333"|"-76.48333"
"Santa Rosa"|"Santa Rosa"|"CO"|"Colombia"|0|"America/Bogota"|"1.70267"|"-76.57389"
"Santa Rosa"|"Santa Rosa"|"CO"|"Colombia"|18375|"America/Bogota"|"10.44472"|"-75.36972"
"Santa Rosa de Cabal"|"Santa Rosa de Cabal"|"CO"|"Colombia"|57928|"America/Bogota"|"4.86806"|"-75.62139"
"Santa Rosa de Osos"|"Santa Rosa de Osos"|"CO"|"Colombia"|37864|"America/Bogota"|"6.64738"|"-75.46031"
"Santa Rosa de Viterbo"|"Santa Rosa de Viterbo"|"CO"|"Colombia"|11329|"America/Bogota"|"5.87401"|"-72.98217"
"Santa Rosa del Sur"|"Santa Rosa del Sur"|"CO"|"Colombia"|8904|"America/Bogota"|"7.96444"|"-74.05444"
"Santa Rosalia"|"Santa Rosalia"|"CO"|"Colombia"|1363|"America/Bogota"|"5.13356"|"-70.86233"
"Santa Sofia"|"Santa Sofía"|"CO"|"Colombia"|1058|"America/Bogota"|"5.70908"|"-73.60404"
"Santacruz"|"Santacruz"|"CO"|"Colombia"|2469|"America/Bogota"|"1.5209"|"-77.26206"
"Santana"|"Santana"|"CO"|"Colombia"|2091|"America/Bogota"|"6.0575"|"-73.48112"
"Santander de Quilichao"|"Santander de Quilichao"|"CO"|"Colombia"|99354|"America/Bogota"|"3.00945"|"-76.48494"
"Santiago"|"Santiago"|"CO"|"Colombia"|6836|"America/Bogota"|"1.14844"|"-77.0045"
"Santiago"|"Santiago"|"CO"|"Colombia"|1032|"America/Bogota"|"7.86432"|"-72.7162"
"Santiago Perez"|"Santiago Pérez"|"CO"|"Colombia"|3115|"America/Bogota"|"3.39806"|"-75.605"
"Santiago de Tolu"|"Santiago de Tolú"|"CO"|"Colombia"|27390|"America/Bogota"|"9.52392"|"-75.58139"
"Santo Domingo"|"Santo Domingo"|"CO"|"Colombia"|12394|"America/Bogota"|"6.47282"|"-75.16547"
"Santo Tomas"|"Santo Tomás"|"CO"|"Colombia"|28693|"America/Bogota"|"10.75773"|"-74.75451"
"Santuario"|"Santuario"|"CO"|"Colombia"|11787|"America/Bogota"|"5.07415"|"-75.96423"
"Santuario"|"Santuario"|"CO"|"Colombia"|17722|"America/Bogota"|"6.13833"|"-75.26417"
"Sapuyes"|"Sapuyes"|"CO"|"Colombia"|2628|"America/Bogota"|"1.03728"|"-77.62094"
"Saravena"|"Saravena"|"CO"|"Colombia"|0|"America/Bogota"|"6.96319"|"-71.8823"
"Sardinata"|"Sardinata"|"CO"|"Colombia"|7872|"America/Bogota"|"8.08289"|"-72.80071"
"Sasaima"|"Sasaima"|"CO"|"Colombia"|9807|"America/Bogota"|"4.96705"|"-74.43512"
"Sativanorte"|"Sativanorte"|"CO"|"Colombia"|792|"America/Bogota"|"6.13156"|"-72.70895"
"Sativasur"|"Sativasur"|"CO"|"Colombia"|579|"America/Bogota"|"6.09334"|"-72.71235"
"Segovia"|"Segovia"|"CO"|"Colombia"|39938|"America/Bogota"|"7.07993"|"-74.6989"
"Sesquile"|"Sesquilé"|"CO"|"Colombia"|1876|"America/Bogota"|"5.04463"|"-73.79724"
"Sevilla"|"Sevilla"|"CO"|"Colombia"|43738|"America/Bogota"|"4.26425"|"-75.93085"
"Siachoque"|"Siachoque"|"CO"|"Colombia"|1375|"America/Bogota"|"5.51238"|"-73.24436"
"Sibate"|"Sibaté"|"CO"|"Colombia"|23208|"America/Bogota"|"4.49154"|"-74.25957"
"Sibundoy"|"Sibundoy"|"CO"|"Colombia"|9458|"America/Bogota"|"1.20296"|"-76.92275"
"Silos"|"Silos"|"CO"|"Colombia"|1300|"America/Bogota"|"7.20524"|"-72.75639"
"Silvania"|"Silvania"|"CO"|"Colombia"|20581|"America/Bogota"|"4.40367"|"-74.3867"
"Silvia"|"Silvia"|"CO"|"Colombia"|7474|"America/Bogota"|"2.61557"|"-76.38261"
"Simacota"|"Simacota"|"CO"|"Colombia"|2156|"America/Bogota"|"6.4429"|"-73.33688"
"Simijaca"|"Simijaca"|"CO"|"Colombia"|4767|"America/Bogota"|"5.50291"|"-73.85227"
"Simiti"|"Simití"|"CO"|"Colombia"|15353|"America/Bogota"|"7.9579"|"-73.9436"
"Sincelejo"|"Sincelejo"|"CO"|"Colombia"|277773|"America/Bogota"|"9.30472"|"-75.39778"
"Sipi"|"Sipí"|"CO"|"Colombia"|332|"America/Bogota"|"4.65374"|"-76.64442"
"Sitionuevo"|"Sitionuevo"|"CO"|"Colombia"|33440|"America/Bogota"|"10.77737"|"-74.72049"
"Soacha"|"Soacha"|"CO"|"Colombia"|313945|"America/Bogota"|"4.57937"|"-74.21682"
"Soata"|"Soatá"|"CO"|"Colombia"|10945|"America/Bogota"|"6.33369"|"-72.68283"
"Socha"|"Socha"|"CO"|"Colombia"|0|"America/Bogota"|"5.99732"|"-72.69138"
"Socha Viejo"|"Socha Viejo"|"CO"|"Colombia"|3353|"America/Bogota"|"5.9817"|"-72.71503"
"Socorro"|"Socorro"|"CO"|"Colombia"|29997|"America/Bogota"|"6.46838"|"-73.26022"
"Socota"|"Socotá"|"CO"|"Colombia"|2193|"America/Bogota"|"6.04028"|"-72.63509"
"Sogamoso"|"Sogamoso"|"CO"|"Colombia"|111336|"America/Bogota"|"5.71434"|"-72.93391"
"Solano"|"Solano"|"CO"|"Colombia"|10331|"America/Bogota"|"0.69937"|"-75.25353"
"Soledad"|"Soledad"|"CO"|"Colombia"|342556|"America/Bogota"|"10.91843"|"-74.76459"
"Solita"|"Solita"|"CO"|"Colombia"|0|"America/Bogota"|"0.87516"|"-75.61943"
"Somondoco"|"Somondoco"|"CO"|"Colombia"|1029|"America/Bogota"|"4.98495"|"-73.43238"
"Sonson"|"Sonsón"|"CO"|"Colombia"|33598|"America/Bogota"|"5.71062"|"-75.31069"
"Sopetran"|"Sopetrán"|"CO"|"Colombia"|0|"America/Bogota"|"6.5018"|"-75.74309"
"Soplaviento"|"Soplaviento"|"CO"|"Colombia"|8067|"America/Bogota"|"10.39306"|"-75.14083"
"Sopo"|"Sopó"|"CO"|"Colombia"|8396|"America/Bogota"|"4.9075"|"-73.9384"
"Sora"|"Sora"|"CO"|"Colombia"|508|"America/Bogota"|"5.56514"|"-73.45017"
"Soraca"|"Soracá"|"CO"|"Colombia"|827|"America/Bogota"|"5.50055"|"-73.33299"
"Sotaquira"|"Sotaquirá"|"CO"|"Colombia"|1352|"America/Bogota"|"5.76483"|"-73.24758"
"Sotomayor"|"Sotomayor"|"CO"|"Colombia"|8703|"America/Bogota"|"1.49474"|"-77.52136"
"Suaita"|"Suaita"|"CO"|"Colombia"|2691|"America/Bogota"|"6.1014"|"-73.44041"
