geonames datasets sourced from geonames.org under opensource attribution license
geonames datasets downloaded from https://data.opendatasoft.com
opendatasoft dataset identifier geonames-all-cities-with-a-population-1000@public
opensoft url https://data.opendatasoft.com/explore/dataset/geonames-all-cities-with-a-population-1000%40public/information/
This file is extracted from the download
"CITY_NAME"|"CITY_NAME_UNICODE"|"COUNTRY_CODE"|"COUNTRY_NAME"|"POPULATION"|"TIME_ZONE_NAME"|"LATITUDE"|"LONGITUDE"
"Baniyas"|"Bāniyās"|"SY"|"Syrian Arab Republic"|39066|"Asia/Damascus"|"35.18188"|"35.94871"
"Barri ash Sharqi"|"Barrī ash Sharqī"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.98099"|"37.20096"
"Batabo"|"Batabo"|"SY"|"Syrian Arab Republic"|25560|"Asia/Damascus"|"36.13447"|"36.73979"
"Bayt Yashut"|"Bayt Yāshūţ"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.31025"|"36.11523"
"Bdama"|"Bdāmā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.81151"|"36.19649"
"Bi'r al Hulw al Wardiyah"|"Bi’r al Ḩulw al Wardīyah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.69694"|"41.03528"
"Binnish"|"Binnish"|"SY"|"Syrian Arab Republic"|30354|"Asia/Damascus"|"35.95664"|"36.7138"
"Brummanat al Mashayikh"|"Brummānat al Mashāyikh"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.01883"|"36.17083"
"Bulbul"|"Bulbul"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.76947"|"36.81969"
"Buq'ata"|"Buq‘ātā"|"SY"|"Syrian Arab Republic"|6528|"Asia/Damascus"|"33.20111"|"35.77917"
"Busra ash Sham"|"Buşrá ash Shām"|"SY"|"Syrian Arab Republic"|1000|"Asia/Damascus"|"32.5174"|"36.48163"
"Da`il"|"Dā‘il"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.75355"|"36.13076"
"Damascus"|"Damascus"|"SY"|"Syrian Arab Republic"|1569394|"Asia/Damascus"|"33.5102"|"36.29128"
"Dar'a"|"Dar‘ā"|"SY"|"Syrian Arab Republic"|97969|"Asia/Damascus"|"32.61889"|"36.10213"
"Darat `Izzah"|"Dārat ‘Izzah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.28247"|"36.85216"
"Darayya"|"Dārayyā"|"SY"|"Syrian Arab Republic"|71596|"Asia/Damascus"|"33.45835"|"36.23256"
"Darkush"|"Darkūsh"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.9918"|"36.39361"
"Dayr Hafir"|"Dayr Ḩāfir"|"SY"|"Syrian Arab Republic"|28905|"Asia/Damascus"|"36.15694"|"37.70778"
"Dayr `Atiyah"|"Dayr ‘Aţīyah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.09541"|"36.76791"
"Dayr al 'Asafir"|"Dayr al ‘Aşāfīr"|"SY"|"Syrian Arab Republic"|6209|"Asia/Damascus"|"33.46585"|"36.42044"
"Deir ez-Zor"|"Deir ez-Zor"|"SY"|"Syrian Arab Republic"|271800|"Asia/Damascus"|"35.33588"|"40.14084"
"Dhiban"|"Dhībān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.01498"|"40.51028"
"Dhibbin"|"Dhībbīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.43691"|"36.56332"
"Duma"|"Dūmā"|"SY"|"Syrian Arab Republic"|111864|"Asia/Damascus"|"33.57175"|"36.4027"
"Duwayr Raslan"|"Duwayr Raslān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.9491"|"36.18179"
"Ghabaghib"|"Ghabāghib"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.18235"|"36.22534"
"Hadidah"|"Ḩadīdah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.67337"|"36.39734"
"Hajin"|"Hajīn"|"SY"|"Syrian Arab Republic"|29237|"Asia/Damascus"|"34.69508"|"40.83138"
"Halfaya"|"Ḩalfāyā"|"SY"|"Syrian Arab Republic"|23403|"Asia/Damascus"|"35.26014"|"36.60581"
"Hamah"|"Ḩamāh"|"SY"|"Syrian Arab Republic"|460602|"Asia/Damascus"|"35.13179"|"36.75783"
"Hammam Wasil"|"Ḩammām Wāşil"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.07437"|"36.08677"
"Harasta"|"Ḩarastā"|"SY"|"Syrian Arab Republic"|37348|"Asia/Damascus"|"33.55869"|"36.36515"
"Harbinafsah"|"Ḩarbinafsah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.93745"|"36.62243"
"Harf al Musaytirah"|"Ḩarf al Musaytirah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.38808"|"36.13439"
"Harim"|"Ḩārim"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.21176"|"36.52078"
"Harran al `Awamid"|"Ḩarrān al ‘Awāmīd"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.44885"|"36.56001"
"Himmin"|"Ḩimmīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.90035"|"36.0401"
"Hish"|"Ḩīsh"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.54793"|"36.64356"
"Hisya'"|"Ḩisyā’"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.41197"|"36.75867"
"Homs"|"Homs"|"SY"|"Syrian Arab Republic"|775404|"Asia/Damascus"|"34.72682"|"36.72339"
"Huraytan"|"Ḩuraytān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.28861"|"37.08527"
"I`zaz"|"I‘zāz"|"SY"|"Syrian Arab Republic"|66138|"Asia/Damascus"|"36.58662"|"37.04628"
"Idlib"|"Idlib"|"SY"|"Syrian Arab Republic"|128840|"Asia/Damascus"|"35.93062"|"36.63393"
"Ihsim"|"Iḩsim"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.72078"|"36.55631"
"Inkhil"|"Inkhil"|"SY"|"Syrian Arab Republic"|29076|"Asia/Damascus"|"33.01809"|"36.12828"
"Izra`"|"Izra‘"|"SY"|"Syrian Arab Republic"|13882|"Asia/Damascus"|"32.86709"|"36.25072"
"Jablah"|"Jablah"|"SY"|"Syrian Arab Republic"|65915|"Asia/Damascus"|"35.36211"|"35.92759"
"Jarabulus"|"Jarābulus"|"SY"|"Syrian Arab Republic"|24997|"Asia/Damascus"|"36.8175"|"38.01111"
"Jaramana"|"Jaramānā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.4862"|"36.34614"
"Jasim"|"Jāsim"|"SY"|"Syrian Arab Republic"|30283|"Asia/Damascus"|"32.99125"|"36.06093"
"Jawbat Burghal"|"Jawbat Burghāl"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.48995"|"36.17473"
"Jayrud"|"Jayrūd"|"SY"|"Syrian Arab Republic"|32352|"Asia/Damascus"|"33.80709"|"36.73861"
"Jindayris"|"Jindayris"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.39496"|"36.6889"
"Jinniyah"|"Jinnīyah"|"SY"|"Syrian Arab Republic"|5000|"Asia/Damascus"|"36.31869"|"38.91419"
"Jisr ash Shughur"|"Jisr ash Shughūr"|"SY"|"Syrian Arab Republic"|39311|"Asia/Damascus"|"35.81418"|"36.31983"
"Jubb Ramlah"|"Jubb Ramlah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.20922"|"36.43104"
"Jubb al Jarrah"|"Jubb al Jarrāḩ"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.83444"|"37.32396"
"Junaynat Raslan"|"Junaynat Raslān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.92789"|"36.124"
"Kabbasin"|"Kabbasin"|"SY"|"Syrian Arab Republic"|51230|"Europe/Istanbul"|"36.43274"|"37.56857"
"Kaff al-Jaa"|"Kaff al-Jaa"|"SY"|"Syrian Arab Republic"|3500|"Asia/Damascus"|"35.08638"|"36.20605"
"Kafr Batna"|"Kafr Baţnā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.51168"|"36.37273"
"Kafr Laha"|"Kafr Lāhā"|"SY"|"Syrian Arab Republic"|21819|"Asia/Damascus"|"34.89469"|"36.49582"
"Kafr Musa Al-Hmidiya"|"Kafr Mūsá Al-Hmidiya"|"SY"|"Syrian Arab Republic"|3000|"Asia/Damascus"|"34.58288"|"36.53389"
"Kafr Saghir"|"Kafr Şaghīr"|"SY"|"Syrian Arab Republic"|3130|"Asia/Damascus"|"36.29264"|"37.2559"
"Kafr Takharim"|"Kafr Takhārīm"|"SY"|"Syrian Arab Republic"|22436|"Asia/Damascus"|"36.1168"|"36.51522"
"Kafr Zayta"|"Kafr Zaytā"|"SY"|"Syrian Arab Republic"|21845|"Asia/Damascus"|"35.37425"|"36.6033"
"Kafranbel"|"Kafranbel"|"SY"|"Syrian Arab Republic"|45652|"Asia/Damascus"|"35.61376"|"36.56449"
"Kassab"|"Kassab"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.92639"|"35.9897"
"Khan Arnabah"|"Khān Arnabah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.18378"|"35.89158"
"Khan Shaykhun"|"Khān Shaykhūn"|"SY"|"Syrian Arab Republic"|48975|"Asia/Damascus"|"35.44208"|"36.65095"
"Khanasir"|"Khanāşir"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.78159"|"37.49919"
"Khirbat Ghazalah"|"Khirbat Ghazālah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.73376"|"36.20455"
"Khirbat Tin Nur"|"Khirbat Tīn Nūr"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.70122"|"36.55658"
"Khirbat al Ma`azzah"|"Khirbat al Ma‘azzah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.80454"|"36.00077"
"Khusham"|"Khushām"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.30088"|"40.28916"
"Kinnsibba"|"Kinnsibbā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.7441"|"36.164"
"Kurnaz"|"Kurnāz"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.38972"|"36.48773"
"Kuwayris Sharqi"|"Kuwayris Sharqī"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.16685"|"37.53815"
"Latakia"|"Latakia"|"SY"|"Syrian Arab Republic"|709000|"Asia/Damascus"|"35.53168"|"35.79011"
"Ma`arrat an Nu`man"|"Ma‘arrat an Nu‘mān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.6483"|"36.67693"
"Ma`arratmisrin"|"Ma‘arratmişrīn"|"SY"|"Syrian Arab Republic"|32163|"Asia/Damascus"|"36.01152"|"36.67183"
"Ma`dan"|"Ma‘dān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.7552"|"39.59835"
"Ma`lula"|"Ma‘lūlā"|"SY"|"Syrian Arab Republic"|5000|"Asia/Damascus"|"33.84529"|"36.54514"
"Madaya"|"Maḑāyā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.69032"|"36.10354"
"Mahin"|"Mahīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.24168"|"37.05843"
"Malah"|"Malaḩ"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.5068"|"36.85377"
"Manbij"|"Manbij"|"SY"|"Syrian Arab Republic"|99497|"Asia/Damascus"|"36.52815"|"37.95495"
"Mari`"|"Māri‘"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.48259"|"37.19709"
"Markadah"|"Markadah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.74607"|"40.75304"
"Mas'adah"|"Mas‘adah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.23203"|"35.75572"
"Mashta al Hulw"|"Mashtá al Ḩulw"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.87462"|"36.25099"
"Maskanah"|"Maskanah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.96577"|"38.04165"
"Masyaf"|"Maşyāf"|"SY"|"Syrian Arab Republic"|32262|"Asia/Damascus"|"35.0653"|"36.3406"
"Mazra`at Bayt Jinn"|"Mazra‘at Bayt Jinn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.32836"|"35.92144"
"Mhrada"|"Mhrada"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.2479"|"36.5725"
"Mismiyah"|"Mismīyah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.12902"|"36.39402"
"Muh Hasan"|"Mūḩ Ḩasan"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.23349"|"40.3166"
"Muhambal"|"Muḩambal"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.78735"|"36.4721"
"Mukharram al Fawqani"|"Mukharram al Fawqānī"|"SY"|"Syrian Arab Republic"|9112|"Asia/Damascus"|"34.81521"|"37.08677"
"Murak"|"Mūrak"|"SY"|"Syrian Arab Republic"|14307|"Asia/Damascus"|"35.37615"|"36.6897"
"Nahiyat as Sab` Biyar"|"Nāḩiyat as Sab‘ Biyār"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.53228"|"38.00818"
"Nawa"|"Nawá"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.88646"|"36.03905"
"Nubl"|"Nubl"|"SY"|"Syrian Arab Republic"|25546|"Asia/Damascus"|"36.37867"|"36.99294"
"Qabbasin"|"Qabbāsīn"|"SY"|"Syrian Arab Republic"|12000|"Asia/Damascus"|"36.30774"|"38.15598"
"Qadsayya"|"Qadsayyā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.54832"|"36.21563"
"Qal`at al Madiq"|"Qal‘at al Maḑīq"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.41465"|"36.39085"
"Qarah"|"Qārah"|"SY"|"Syrian Arab Republic"|20656|"Asia/Damascus"|"34.15558"|"36.74284"
"Qastal Ma`af"|"Qasţal Ma‘āf"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.82439"|"35.95193"
"Qatana"|"Qaţanā"|"SY"|"Syrian Arab Republic"|18511|"Asia/Damascus"|"33.43757"|"36.07888"
"Qentere"|"Qenterê"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.5635"|"36.72841"
"Qurqina"|"Qūrqīnā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.13849"|"36.61247"
"Ra's al Khashufah"|"Ra’s al Khashūfah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.82653"|"36.05167"
"Ra's al `Ayn"|"Ra’s al ‘Ayn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.85034"|"40.07055"
"Rabi`ah"|"Rabī‘ah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.78656"|"36.03825"
"Raju"|"Rājū"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.67598"|"36.66415"
"Rankus"|"Rankūs"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.75623"|"36.3883"
"Rasm al Harmal"|"Rasm al Ḩarmal"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.24486"|"37.71607"
"Sa`sa`"|"Sa‘sa‘"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.28198"|"36.01947"
"Sabbah"|"Sabbah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.90292"|"36.23711"
"Sabburah"|"Şabbūrah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.15595"|"37.20908"
"Sadad"|"Şadad"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.31248"|"36.92562"
"Safita"|"Şāfītā"|"SY"|"Syrian Arab Republic"|27815|"Asia/Damascus"|"34.82099"|"36.11773"
"Sahnaya"|"Şaḩnāyā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.42531"|"36.22552"
"Salakhid"|"Şalākhid"|"SY"|"Syrian Arab Republic"|12842|"Asia/Damascus"|"32.87149"|"36.57284"
"Salkhad"|"Şalkhad"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.492"|"36.71114"
"Salqin"|"Salqīn"|"SY"|"Syrian Arab Republic"|31608|"Asia/Damascus"|"36.13865"|"36.45244"
"Saraqib"|"Saraqib"|"SY"|"Syrian Arab Republic"|34231|"Asia/Damascus"|"35.86447"|"36.80591"
"Sarmin"|"Sarmīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.90403"|"36.72501"
"Saydnaya"|"Şaydnāyā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.69473"|"36.37146"
"Shahba"|"Shahbā"|"SY"|"Syrian Arab Republic"|14784|"Asia/Damascus"|"32.85237"|"36.62847"
"Shaqqa"|"Shaqqā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.89773"|"36.69653"
"Sharan"|"Sharān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.62336"|"36.93659"
"Shathah"|"Shaţḩah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.50509"|"36.24377"
"Shaykh Miskin"|"Shaykh Miskīn"|"SY"|"Syrian Arab Republic"|25920|"Asia/Damascus"|"32.82666"|"36.16052"
"Shaykh al Hadid"|"Shaykh al Ḩadīd"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.50069"|"36.59945"
"Shin"|"Shīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.77863"|"36.42366"
"Shuyukh Tahtani"|"Shuyūkh Taḩtānī"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.75059"|"38.07676"
"Sinjar"|"Sinjār"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.59011"|"37.00472"
"Sirghaya"|"Sirghāyā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.8104"|"36.15787"
"Sirrin ash Shamaliyah"|"Şirrīn ash Shamālīyah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.58838"|"38.29788"
"Slinfah"|"Şlinfah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.59822"|"36.1877"
"Subaykhan"|"Subaykhān"|"SY"|"Syrian Arab Republic"|25514|"Asia/Damascus"|"34.85305"|"40.59987"
"Suluk"|"Sulūk"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.59596"|"39.1299"
"Suran"|"Şūrān"|"SY"|"Syrian Arab Republic"|30716|"Asia/Damascus"|"35.29193"|"36.74848"
"Suran"|"Şūrān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.56579"|"37.2127"
"Tadif"|"Tādif"|"SY"|"Syrian Arab Republic"|34670|"Asia/Damascus"|"36.34814"|"37.5309"
"Tadmur"|"Tadmur"|"SY"|"Syrian Arab Republic"|51015|"Asia/Damascus"|"34.5624"|"38.28402"
"Tafas"|"Ţafas"|"SY"|"Syrian Arab Republic"|31249|"Asia/Damascus"|"32.73709"|"36.06654"
"Taftanaz"|"Taftanāz"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.99832"|"36.78579"
"Talin"|"Tālīn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.14849"|"36.03288"
"Tall Abyad"|"Tall Abyaḑ"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.69648"|"38.95382"
"Tall Hamis"|"Tall Ḩamīs"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.75678"|"41.39943"
"Tall Rif`at"|"Tall Rif‘at"|"SY"|"Syrian Arab Republic"|25658|"Asia/Damascus"|"36.47229"|"37.09471"
"Tall Salhab"|"Tall Salḩab"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.25884"|"36.38461"
"Tall Tamr"|"Tall Tamr"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.65556"|"40.37079"
"Tall ad Daman"|"Tall aḑ Ḑamān"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.80776"|"37.25378"
"Tallbisah"|"Tallbīsah"|"SY"|"Syrian Arab Republic"|38491|"Asia/Damascus"|"34.84072"|"36.73092"
"Talldaww"|"Talldaww"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.87632"|"36.524"
"Tallkalakh"|"Tallkalakh"|"SY"|"Syrian Arab Republic"|29754|"Asia/Damascus"|"34.66842"|"36.25995"
"Tartus"|"Ţarţūs"|"SY"|"Syrian Arab Republic"|458327|"Asia/Damascus"|"34.88902"|"35.88659"
"Tasil"|"Tasīl"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.83395"|"35.96973"
"Tayyibat al Imam"|"Ţayyibat al Imām"|"SY"|"Syrian Arab Republic"|29259|"Asia/Damascus"|"35.26592"|"36.71219"
"Tremseh"|"Tremseh"|"SY"|"Syrian Arab Republic"|6927|"Asia/Damascus"|"35.27181"|"36.50395"
"Wadi al `Uyun"|"Wādī al ‘Uyūn"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.00119"|"36.18683"
"Yabrud"|"Yabrūd"|"SY"|"Syrian Arab Republic"|40502|"Asia/Damascus"|"33.96921"|"36.65729"
"`Afrin"|"‘Afrīn"|"SY"|"Syrian Arab Republic"|48693|"Asia/Damascus"|"36.51194"|"36.86954"
"`Ariqah"|"‘Arīqah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"32.88994"|"36.48342"
"`Arishah"|"‘Arīshah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.23154"|"40.77214"
"`Assal al Ward"|"‘Assāl al Ward"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.86453"|"36.4139"
"`Awaj"|"‘Awaj"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.90704"|"36.40444"
"`Ayn Halaqim"|"‘Ayn Ḩalāqīm"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.93998"|"36.32212"
"`Ayn Shiqaq"|"‘Ayn Shiqāq"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.39441"|"36.03012"
"`Ayn `Isa"|"‘Ayn ‘Īsá"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"36.3855"|"38.86228"
"`Ayn al Bayda"|"‘Ayn al Bayḑā"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.65599"|"35.88871"
"`Ayn al Fijah"|"‘Ayn al Fījah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"33.61529"|"36.18285"
"`Ayn an Nasr"|"‘Ayn an Nasr"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"34.84113"|"36.92837"
"`Ayn ash Sharqiyah"|"‘Ayn ash Sharqīyah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.33169"|"36.09973"
"`Ayn at Tinah"|"‘Ayn at Tīnah"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.56445"|"36.10098"
"`Irbin"|"‘Irbīn"|"SY"|"Syrian Arab Republic"|42474|"Asia/Damascus"|"33.53719"|"36.36635"
"`Uqayribat"|"‘Uqayribāt"|"SY"|"Syrian Arab Republic"|0|"Asia/Damascus"|"35.0431"|"37.46442"
"Bhunya"|"Bhunya"|"SZ"|"Swaziland"|3046|"Africa/Mbabane"|"-26.55"|"31.01667"
"Big Bend"|"Big Bend"|"SZ"|"Swaziland"|10342|"Africa/Mbabane"|"-26.81667"|"31.93333"
"Bulembu"|"Bulembu"|"SZ"|"Swaziland"|2260|"Africa/Mbabane"|"-25.96667"|"31.13333"
"Darkton"|"Darkton"|"SZ"|"Swaziland"|1281|"Africa/Mbabane"|"-26.23333"|"31.03333"
"Hlatikulu"|"Hlatikulu"|"SZ"|"Swaziland"|2748|"Africa/Mbabane"|"-26.97917"|"31.32444"
"Hluti"|"Hluti"|"SZ"|"Swaziland"|6763|"Africa/Mbabane"|"-27.21667"|"31.61667"
"Kubuta"|"Kubuta"|"SZ"|"Swaziland"|2038|"Africa/Mbabane"|"-26.88333"|"31.48333"
"Kwaluseni"|"Kwaluseni"|"SZ"|"Swaziland"|3395|"Africa/Mbabane"|"-26.48333"|"31.33333"
"Lavumisa"|"Lavumisa"|"SZ"|"Swaziland"|2000|"Africa/Mbabane"|"-27.31005"|"31.89198"
"Lobamba"|"Lobamba"|"SZ"|"Swaziland"|4557|"Africa/Mbabane"|"-26.46667"|"31.2"
"Malkerns"|"Malkerns"|"SZ"|"Swaziland"|9724|"Africa/Mbabane"|"-26.56667"|"31.18333"
"Manzini"|"Manzini"|"SZ"|"Swaziland"|110537|"Africa/Mbabane"|"-26.49884"|"31.38004"
"Mbabane"|"Mbabane"|"SZ"|"Swaziland"|76218|"Africa/Mbabane"|"-26.31667"|"31.13333"
"Mhlambanyatsi"|"Mhlambanyatsi"|"SZ"|"Swaziland"|2886|"Africa/Mbabane"|"-26.45"|"31.01667"
"Mhlume"|"Mhlume"|"SZ"|"Swaziland"|8652|"Africa/Mbabane"|"-26.03333"|"31.85"
"Nhlangano"|"Nhlangano"|"SZ"|"Swaziland"|9016|"Africa/Mbabane"|"-27.11222"|"31.19833"
"Nsoko"|"Nsoko"|"SZ"|"Swaziland"|1175|"Africa/Mbabane"|"-27.03333"|"31.95"
"Ntfonjeni"|"Ntfonjeni"|"SZ"|"Swaziland"|0|"Africa/Mbabane"|"-25.82659"|"31.3273"
"Piggs Peak"|"Piggs Peak"|"SZ"|"Swaziland"|5750|"Africa/Mbabane"|"-25.96082"|"31.24666"
"Sidvokodvo"|"Sidvokodvo"|"SZ"|"Swaziland"|1746|"Africa/Mbabane"|"-26.6282"|"31.42021"
"Siteki"|"Siteki"|"SZ"|"Swaziland"|6152|"Africa/Mbabane"|"-26.4525"|"31.94722"
"Tshaneni"|"Tshaneni"|"SZ"|"Swaziland"|1899|"Africa/Mbabane"|"-25.98333"|"31.71667"
"Vuvulane"|"Vuvulane"|"SZ"|"Swaziland"|4155|"Africa/Mbabane"|"-26.07427"|"31.87672"
"Cockburn Town"|"Cockburn Town"|"TC"|"Turks and Caicos Islands"|3720|"America/Grand_Turk"|"21.46122"|"-71.14188"
"Abdi"|"Abdi"|"TD"|"Chad"|9190|"Africa/Ndjamena"|"12.8"|"21.3"
"Abeche"|"Abéché"|"TD"|"Chad"|139983|"Africa/Ndjamena"|"13.82916"|"20.8324"
"Abou Deia"|"Abou Déïa"|"TD"|"Chad"|10749|"Africa/Ndjamena"|"11.448"|"19.2789"
"Adre"|"Adré"|"TD"|"Chad"|21950|"Africa/Ndjamena"|"13.46648"|"22.19875"
"Am Dam"|"Am Dam"|"TD"|"Chad"|7729|"Africa/Ndjamena"|"12.76667"|"20.48333"
"Am Timan"|"Am Timan"|"TD"|"Chad"|74691|"Africa/Ndjamena"|"11.0433"|"20.28342"
"Amdjarass"|"Amdjarass"|"TD"|"Chad"|29793|"Africa/Ndjamena"|"16.06666"|"22.83536"
